credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
811,2021-01-01,1,P,<20,695000,2.75,92000,R,360,0,,3,51.0,295.0,5,1,>74,2979362,0,0
781,2021-02-01,1,P,<20,695000,2.75,92000,R,360,0,,3,51.0,295.0,5,1,>74,2979362,0,0
732,2021-01-01,1,P,44,735000,2.875,91300,R,360,0,,3,62.932,237.0,5,2,65-74,157876,0,0
715,2021-01-01,1,P,45,125000,2.875,33100,R,360,0,,3,34.0,92.0,6,2,65-74,2975836,0,0
768,2021-01-01,1,P,49,355000,3.0,76100,R,360,0,,3,68.385,66.0,2,1,45-54,6691942,0,0
708,2021-01-01,1,P,42,205000,2.25,77400,R,180,0,,3,70.0,118.0,3,2,35-44,2791104,0,0
783,2021-01-01,1,P,46,285000,2.75,95900,P,360,0,,3,100.0,64.0,5,1,25-34,1544488,0,0
777,2021-01-01,1,P,43,175000,2.25,32000,R,180,0,,3,65.421,49.0,5,2,35-44,1132993,0,0
765,2021-01-01,1,P,39,285000,3.0,34200,R,360,0,,3,71.63,131.0,5,1,35-44,7088554,0,0
730,2021-01-01,1,P,30-<36,765000,3.125,92600,P,360,0,,3,85.0,238.0,6,1,25-34,1021716,0,0
718,2021-01-01,1,P,49,255000,2.375,92200,R,360,0,,3,95.0,121.0,5,1,25-34,6367928,0,0
658,2021-01-01,1,P,47,325000,2.875,11700,P,360,0,,3,69.892,69.0,6,2,35-44,7987506,0,0
812,2021-03-01,1,P,20-<30,275000,2.625,14800,R,180,0,,3,70.91,209.0,5,2,35-44,3905514,0,0
802,2021-01-01,1,P,<20,305000,2.875,11500,R,240,0,,3,32.158,228.0,5,1,35-44,7911402,0,0
782,2021-01-01,1,P,20-<30,425000,2.625,95000,P,360,0,,3,80.0,148.0,2,1,25-34,6377765,0,0
755,2021-01-01,1,P,49,315000,2.75,95400,R,360,0,,3,46.159,48.0,6,1,55-64,7669844,0,0
788,2021-01-01,1,P,39,225000,3.25,93700,P,360,0,,3,95.0,44.0,6,1,25-34,508925,0,0
800,2021-01-01,1,P,40,565000,2.875,95400,P,360,0,,3,96.894,88.0,6,1,25-34,3365172,0,0
778,2021-01-01,1,P,20-<30,675000,3.25,90200,R,360,0,,3,67.8,256.0,5,2,65-74,965990,0,0
738,2021-01-01,1,P,30-<36,125000,2.5,34600,R,360,0,,3,51.146,101.0,5,2,35-44,2891619,0,0
788,2021-01-01,1,P,38,525000,2.625,90600,P,360,0,,3,95.0,90.0,6,1,25-34,4719462,0,0
816,2021-01-01,1,P,41,285000,2.99,10900,P,360,0,,3,80.0,147.0,6,1,65-74,1144635,0,0
708,2021-01-01,1,P,45,275000,2.875,11700,P,360,0,,3,65.0,78.0,5,1,65-74,493717,0,0
757,2021-01-01,1,P,38,285000,2.5,95300,P,360,0,,3,96.5,71.0,5,1,45-54,3193174,0,0
772,2021-01-01,1,P,30-<36,765000,3.375,90000,P,360,0,,3,80.0,299.0,2,2,35-44,944513,0,0
737,2021-01-01,1,P,30-<36,205000,2.875,34400,R,240,0,,3,68.0,113.0,5,2,45-54,2793504,0,0
785,2021-06-01,1,P,30-<36,205000,2.875,34400,R,240,0,,3,68.0,113.0,5,2,45-54,2793504,0,0
765,2021-01-01,1,P,30-<36,315000,3.25,14200,R,360,0,,3,71.84,67.0,5,2,65-74,4672455,0,0
767,2021-01-01,1,P,46,455000,2.75,92000,R,360,0,,3,63.777,139.0,5,1,35-44,3372901,0,0
758,2021-01-01,1,P,39,485000,3.0,77300,P,360,0,,3,95.0,288.0,2,1,35-44,7772115,0,0
783,2021-01-01,1,P,20-<30,145000,2.125,77300,P,180,0,,3,36.061,222.0,5,2,55-64,6875454,0,0
780,2021-01-01,1,P,39,285000,2.99,95300,P,360,0,,3,,61.0,6,1,25-34,317890,0,0
816,2021-01-01,1,P,41,255000,2.75,11300,P,360,0,,3,53.2,53.0,5,2,35-44,4645221,0,0
794,2021-01-01,1,P,48,315000,2.5,91300,R,360,0,,3,48.366,93.0,6,1,65-74,1265719,0,0
807,2021-01-01,1,P,48,315000,2.5,91300,R,360,0,,3,48.366,93.0,6,1,65-74,1265719,0,0
687,2021-01-01,1,P,20-<30,455000,2.875,76000,R,360,0,,3,73.171,308.0,5,1,55-64,4933867,0,0
783,2021-01-01,1,P,49,665000,3.125,92100,P,360,0,,3,95.0,100.0,2,1,35-44,7478378,0,0
775,2021-01-01,1,P,<20,255000,2.5,90700,R,360,0,,3,49.0,152.0,2,2,45-54,3020679,0,0
759,2021-01-01,1,P,20-<30,365000,2.999,92100,R,360,0,,3,51.69,151.0,5,2,45-54,7340917,0,0
795,2021-01-01,1,P,39,405000,2.875,33500,P,360,0,,3,94.99,101.0,5,1,45-54,742195,0,0
723,2021-01-01,1,P,30-<36,275000,2.875,92300,R,300,0,,3,61.178,59.0,6,1,55-64,2049929,0,0
817,2021-01-01,1,P,20-<30,425000,2.99,10300,P,360,0,,3,80.0,170.0,2,1,25-34,2940057,0,0
728,2021-01-01,1,P,41,485000,2.875,94900,R,360,0,,3,48.749,197.0,5,1,55-64,3718399,0,0
708,2021-01-01,1,P,47,765000,3.0,94500,R,360,0,,3,63.666,165.0,5,1,45-54,6648468,0,0
775,2021-02-01,1,P,47,765000,3.0,94500,R,360,0,,3,63.666,165.0,5,1,45-54,6648468,0,0
760,2021-01-01,1,P,44,235000,2.5,78200,R,240,0,,3,60.15,117.0,5,2,45-54,2318879,0,0
778,2021-01-01,1,P,20-<30,215000,2.5,77300,R,180,0,,3,53.532,156.0,5,1,35-44,2111109,0,0
768,2021-01-01,1,P,20-<30,355000,2.75,14000,R,240,0,,3,64.545,194.0,5,1,65-74,5182634,0,0
754,2021-02-01,1,P,20-<30,305000,2.75,12800,R,360,0,,3,52.0,123.0,5,1,25-34,7600303,0,0
756,2021-01-01,1,P,45,325000,2.99,11700,R,360,0,,3,58.0,137.0,3,2,45-54,2826911,0,0
744,2021-01-01,1,P,20-<30,175000,2.99,32700,R,240,0,,3,58.64,82.0,6,1,45-54,2548092,0,0
766,2021-01-01,1,P,30-<36,555000,3.125,91300,R,360,0,,3,59.978,179.0,5,1,35-44,6264559,0,0
750,2021-03-01,1,P,30-<36,555000,3.125,91300,R,360,0,,3,59.978,179.0,5,1,35-44,6264559,0,0
715,2021-01-01,1,P,41,255000,2.5,93400,R,180,0,,3,58.0,94.0,5,2,65-74,2575227,0,0
807,2021-01-01,1,P,<20,305000,2.625,92100,R,180,0,,3,36.0,188.0,5,1,55-64,1354996,0,0
819,2021-01-01,1,P,20-<30,125000,2.75,92600,R,360,0,,3,18.636,41.0,5,2,>74,6166394,0,0
736,2021-01-01,1,P,20-<30,395000,2.999,92100,R,360,0,,3,80.0,119.0,5,1,35-44,7216589,0,0
736,2021-01-01,1,P,30-<36,635000,2.999,91300,R,360,0,,3,78.395,165.0,5,2,45-54,7209060,0,0
715,2021-03-01,1,P,30-<36,635000,2.999,91300,R,360,0,,3,78.395,165.0,5,2,45-54,7209060,0,0
740,2021-01-01,1,P,20-<30,285000,2.625,33700,R,240,0,,3,69.217,105.0,5,2,55-64,8100230,0,0
755,2021-01-01,1,P,38,685000,2.999,94500,R,360,0,,3,75.78,147.0,5,2,35-44,6091117,0,0
765,2021-01-01,1,P,<20,295000,2.99,93500,R,360,0,,3,56.0,104.0,5,1,35-44,3022442,0,0
816,2021-01-01,1,P,20-<30,425000,3.125,92600,R,360,0,,3,88.125,199.0,6,2,35-44,6777218,0,0
644,2021-02-01,1,P,20-<30,425000,3.125,92600,R,360,0,,3,88.125,199.0,6,2,35-44,6777218,0,0
807,2021-01-01,1,P,44,585000,2.875,92000,P,360,0,,3,95.0,162.0,2,2,25-34,2611185,0,0
762,2021-01-01,1,P,40,325000,2.99,33400,P,360,1,2021-05-01,3,95.0,120.0,5,2,35-44,1185944,1,1
802,2021-01-01,1,P,30-<36,755000,3.125,90000,R,360,0,,3,53.0,169.0,5,1,55-64,2135433,0,0
774,2021-01-01,1,P,20-<30,675000,2.99,94900,P,360,0,,3,90.0,227.0,5,1,35-44,1936496,0,0
795,2021-01-01,1,I,30-<36,325000,3.25,95100,R,360,0,,3,46.0,279.0,2,1,35-44,4310716,0,0
802,2021-01-01,1,P,36,375000,2.999,95800,R,360,0,,3,83.803,95.0,2,1,35-44,7331527,0,0
641,2021-01-01,1,P,30-<36,115000,3.0,33900,R,360,0,,3,100.0,138.0,5,1,65-74,1841124,0,0
808,2021-01-01,1,P,47,315000,2.5,32100,P,360,0,,3,100.0,55.0,5,1,55-64,6242550,0,0
795,2021-01-01,1,P,46,135000,2.75,77300,R,360,0,,3,69.7,58.0,5,1,25-34,1893096,0,0
791,2021-01-01,1,P,30-<36,125000,2.375,33300,R,180,0,,3,53.304,67.0,5,1,45-54,5306727,0,0
783,2021-01-01,2,I,30-<36,275000,3.125,91700,R,180,0,,3,48.214,183.0,5,2,45-54,195522,0,0
790,2021-01-01,1,P,42,765000,3.0,94500,R,360,0,,3,46.4,154.0,5,2,65-74,1790821,0,0
711,2021-01-01,1,P,41,185000,2.5,75100,R,180,1,2021-11-01,3,61.167,103.0,5,2,45-54,7638102,0,1
800,2021-01-01,1,P,45,425000,2.875,92600,R,360,0,,3,70.0,111.0,5,1,65-74,6534800,0,0
705,2021-02-01,1,P,45,425000,2.875,92600,R,360,0,,3,70.0,111.0,5,1,65-74,6534800,0,0
781,2021-01-01,1,I,30-<36,205000,2.875,90200,R,360,0,,3,34.583,137.0,6,1,55-64,5736968,0,0
694,2021-01-01,1,P,30-<36,175000,2.375,95300,R,180,0,,3,35.4,87.0,5,2,35-44,667022,0,0
769,2021-01-01,1,P,42,485000,2.5,92000,R,360,0,,3,48.085,92.0,5,2,65-74,7496047,0,0
788,2021-01-01,1,P,46,275000,3.125,91300,R,360,0,,3,50.0,66.0,5,2,>74,3233669,0,0
740,2021-01-01,1,P,43,285000,3.5,95800,R,360,0,,3,79.824,111.0,5,1,55-64,1338170,0,0
742,2021-01-01,1,P,49,625000,2.5,95000,R,360,0,,3,45.926,185.0,2,1,55-64,6992057,0,0
745,2021-01-01,1,P,30-<36,285000,2.99,90700,R,360,0,,3,56.3718,120.0,5,2,45-54,5937081,0,0
747,2021-01-01,1,P,30-<36,485000,3.375,91300,R,360,0,,3,79.32,102.0,6,1,45-54,6851204,0,0
715,2021-05-01,1,P,30-<36,485000,3.375,91300,R,360,0,,3,79.32,102.0,6,1,45-54,6851204,0,0
781,2021-01-01,1,P,30-<36,445000,2.875,32000,R,360,0,,3,80.0,211.0,5,1,35-44,1833043,0,0
804,2021-01-01,1,P,41,405000,2.25,94500,R,180,0,,3,51.28,91.0,2,1,65-74,2157366,0,0
717,2021-01-01,1,P,30-<36,165000,2.875,77800,R,360,0,,3,75.0,64.0,6,1,35-44,5501669,0,0
777,2021-05-01,1,P,30-<36,165000,2.875,77800,R,360,0,,3,75.0,64.0,6,1,35-44,5501669,0,0
765,2021-01-01,1,P,20-<30,175000,2.5,95100,R,360,0,,3,38.864,274.0,5,1,65-74,6434045,0,0
806,2021-01-01,1,P,47,375000,2.75,93600,R,360,0,,3,54.586,79.0,5,1,45-54,3970326,0,0
735,2021-03-01,1,P,47,375000,2.75,93600,R,360,0,,3,54.586,79.0,5,1,45-54,3970326,0,0
801,2021-01-01,1,P,41,205000,2.5,92300,R,360,0,,3,52.0,47.0,6,2,55-64,2954069,0,0
801,2021-01-01,1,P,20-<30,365000,2.375,91700,R,180,0,,3,49.17,166.0,2,1,45-54,5794974,0,0
763,2021-01-01,1,P,47,175000,2.99,33100,P,360,0,,3,95.0,53.0,6,2,<25,4751964,0,0
766,2021-01-01,1,P,20-<30,395000,2.875,91400,R,360,0,,3,31.88,209.0,5,2,65-74,5672462,0,0
749,2021-01-01,1,P,38,215000,2.875,32700,R,360,0,,3,77.5,59.0,5,2,25-34,7434929,0,0
785,2021-01-01,1,P,45,255000,2.75,91300,R,360,0,,3,39.63,47.0,6,1,55-64,7775283,0,0
811,2021-01-01,1,P,30-<36,395000,2.5,95300,R,360,0,,3,79.98,94.0,5,1,35-44,705089,0,0
761,2021-01-01,1,P,<20,245000,2.875,12100,P,360,0,,3,80.0,135.0,5,2,35-44,5728149,0,0
781,2021-01-01,1,P,41,335000,2.99,33000,R,360,0,,3,50.979,115.0,6,1,55-64,5693254,0,0
801,2021-01-01,1,P,44,255000,2.625,92800,R,360,0,,3,69.444,77.0,2,2,35-44,6147518,0,0
781,2021-01-01,1,P,40,325000,2.875,92600,R,360,0,,3,41.2,90.0,5,1,35-44,6712102,0,0
708,2021-01-01,1,P,45,345000,3.125,95600,R,360,0,,3,77.95,78.0,5,1,25-34,2592084,0,0
788,2021-01-01,1,P,20-<30,615000,3.375,94900,R,360,0,,3,82.5,214.0,5,2,45-54,2583768,0,0
751,2021-01-01,1,P,30-<36,405000,2.875,91000,R,360,0,,3,80.0,125.0,2,2,35-44,4797149,0,0
730,2021-01-01,1,P,40,145000,2.875,33700,R,360,0,,3,29.1,45.0,5,2,65-74,2166935,0,0
778,2021-01-01,1,P,20-<30,135000,2.25,91300,R,180,0,,3,16.25,96.0,5,2,65-74,6856304,0,0
795,2021-03-01,1,P,20-<30,135000,2.25,91300,R,180,0,,3,16.25,96.0,5,2,65-74,6856304,0,0
774,2021-01-01,1,P,30-<36,565000,2.25,92000,R,180,0,,3,73.933,219.0,2,1,35-44,5569032,0,0
736,2021-05-01,1,P,30-<36,565000,2.25,92000,R,180,0,,3,73.933,219.0,2,1,35-44,5569032,0,0
767,2021-01-01,1,P,30-<36,265000,2.625,93600,R,180,0,,3,87.05,90.0,6,2,45-54,4596825,0,0
806,2021-01-01,1,P,30-<36,135000,2.999,34200,P,360,0,,3,102.268,38.0,5,2,35-44,7364276,0,0
785,2021-01-01,1,P,<20,335000,2.5,95100,R,240,0,,3,28.45,200.0,2,2,35-44,4160760,0,0
708,2021-01-01,1,P,20-<30,285000,2.99,93600,P,360,0,,3,80.0,93.0,5,1,25-34,4574900,0,0
743,2021-01-01,1,P,20-<30,315000,2.99,92500,P,360,0,,3,52.945,166.0,5,2,55-64,6402869,0,0
775,2021-05-01,1,P,20-<30,315000,2.99,92500,P,360,0,,3,52.945,166.0,5,2,55-64,6402869,0,0
661,2021-01-01,1,P,36,175000,3.5,76100,P,360,0,,3,101.85,43.0,5,2,65-74,6382050,0,0
756,2021-01-01,1,P,20-<30,765000,3.0,90000,P,360,0,,3,80.0,298.0,2,2,35-44,6452779,0,0
799,2021-01-01,1,P,20-<30,545000,3.0,94600,R,360,0,,3,32.81,187.0,2,1,35-44,3465103,0,0
756,2021-01-01,1,P,20-<30,545000,3.0,94600,R,360,0,,3,32.81,187.0,2,1,35-44,3465103,0,0
774,2021-06-01,1,P,20-<30,545000,3.0,94600,R,360,0,,3,32.81,187.0,2,1,35-44,3465103,0,0
765,2021-01-01,1,P,<20,385000,2.875,92000,P,360,0,,3,75.0,200.0,6,1,55-64,7294451,0,0
809,2021-01-01,1,P,49,345000,2.5,91300,R,360,0,,3,36.59,121.0,5,2,65-74,7828607,0,0
777,2021-01-01,1,P,39,435000,2.99,33400,R,360,0,,3,79.818,150.0,5,1,35-44,6466685,0,0
797,2021-01-01,1,P,47,395000,2.5,92800,R,360,0,,3,54.445,78.0,2,1,45-54,2335088,0,0
781,2021-03-01,1,P,47,395000,2.5,92800,R,360,0,,3,54.445,78.0,2,1,45-54,2335088,0,0
776,2021-01-01,1,P,<20,195000,2.999,90800,R,360,0,,3,27.841,134.0,5,1,35-44,7318110,0,0
789,2021-01-01,1,P,20-<30,295000,2.999,91300,R,360,0,,3,67.237,126.0,5,1,45-54,7388367,0,0
799,2021-01-01,1,P,30-<36,235000,3.25,95200,R,360,0,,3,60.0,123.0,5,2,65-74,8054462,0,0
740,2021-06-01,1,P,30-<36,235000,3.25,95200,R,360,0,,3,60.0,123.0,5,2,65-74,8054462,0,0
731,2021-01-01,1,P,30-<36,225000,2.875,32500,R,240,0,,3,,110.0,5,1,35-44,4976612,0,0
749,2021-01-01,1,P,46,255000,2.99,76000,R,360,0,,3,69.0,90.0,5,1,35-44,2450280,0,0
708,2021-01-01,1,P,30-<36,145000,2.99,32200,R,360,0,,3,63.23,72.0,5,1,45-54,953551,0,0
810,2021-01-01,2,P,20-<30,405000,2.99,11400,R,360,0,,3,60.0,142.0,6,1,55-64,6256827,0,0
790,2021-01-01,1,P,43,495000,2.75,91900,R,360,0,,3,68.613,90.0,6,1,45-54,7410945,0,0
777,2021-01-01,1,P,30-<36,235000,1.99,95200,R,180,0,,3,32.0,91.0,5,2,45-54,2438547,0,0
737,2021-01-01,1,P,20-<30,225000,2.99,10500,R,360,0,,3,89.796,120.0,5,2,45-54,6385403,0,0
717,2021-01-01,1,P,36,285000,2.75,33100,R,360,0,,3,78.904,63.0,6,1,55-64,7472390,0,0
791,2021-01-01,1,P,41,235000,3.0,32800,P,360,0,,3,96.5,53.0,3,2,35-44,6803420,0,0
699,2021-01-01,1,P,20-<30,185000,2.75,95300,R,180,0,,3,66.36,95.0,2,2,35-44,4556641,0,0
737,2021-02-01,1,P,20-<30,185000,2.75,95300,R,180,0,,3,66.36,95.0,2,2,35-44,4556641,0,0
802,2021-06-01,1,P,20-<30,185000,2.75,95300,R,180,0,,3,66.36,95.0,2,2,35-44,4556641,0,0
778,2021-01-01,1,P,40,225000,2.75,93000,R,180,0,,3,41.64,69.0,6,1,55-64,8041296,0,0
741,2021-01-01,1,P,43,475000,2.875,95600,P,360,0,,3,96.5,149.0,5,2,25-34,5574789,0,0
758,2021-01-01,1,P,20-<30,595000,3.0,94000,R,360,0,,3,36.62,266.0,2,1,35-44,4621436,0,0
738,2021-01-01,1,P,48,225000,3.0,92300,R,360,0,,3,80.0,48.0,6,2,55-64,4625250,0,0
782,2021-01-01,1,P,<20,695000,2.625,91000,R,360,0,,3,52.0,326.0,2,1,35-44,3045982,0,0
801,2021-01-01,1,P,39,275000,2.5,91700,R,180,0,,3,50.82,78.0,3,2,45-54,1979508,0,0
813,2021-01-01,1,P,36,485000,2.5,92600,R,240,0,,3,57.03,114.0,2,1,25-34,7775867,0,0
701,2021-01-01,1,P,47,365000,2.99,11700,P,360,0,,3,90.0,94.0,5,1,35-44,5147994,0,0
775,2021-01-01,1,P,39,275000,2.375,92600,R,180,0,,3,38.0,109.0,5,2,55-64,2451295,0,0
776,2021-01-01,1,P,39,285000,2.625,91300,R,360,0,,3,32.011,87.0,5,2,45-54,6459372,0,0
811,2021-01-01,1,P,20-<30,555000,2.99,91300,R,360,0,,3,70.0,229.0,6,1,45-54,3055108,0,0
665,2021-01-01,1,P,20-<30,555000,2.99,91300,R,360,0,,3,70.0,229.0,6,1,45-54,3055108,0,0
774,2021-02-01,1,P,20-<30,555000,2.99,91300,R,360,0,,3,70.0,229.0,6,1,45-54,3055108,0,0
791,2021-01-01,1,P,20-<30,265000,2.5,95900,R,360,0,,3,62.95,100.0,2,1,45-54,6053331,0,0
779,2021-01-01,1,P,30-<36,245000,2.75,11700,R,360,0,,3,70.857,77.0,5,2,25-34,3508302,0,0
728,2021-01-01,1,P,<20,125000,2.75,77000,P,360,0,,3,96.5,74.0,6,2,55-64,491109,0,0
753,2021-01-01,1,P,41,205000,2.99,32700,P,360,0,,3,80.0,54.0,5,2,25-34,8136411,0,0
772,2021-01-01,1,I,39,325000,3.0,92000,R,360,0,,3,51.654,50.0,6,1,55-64,7149476,0,0
800,2021-01-01,1,P,20-<30,215000,2.875,78200,R,240,0,,3,59.914,157.0,5,1,35-44,774423,0,0
781,2021-01-01,1,P,41,765000,2.75,94000,R,360,0,,3,51.622,155.0,2,1,35-44,7193204,0,0
667,2021-01-01,1,P,39,275000,2.875,10300,R,360,0,,3,54.874,52.0,6,1,55-64,3838102,0,0
694,2021-04-01,1,P,39,275000,2.875,10300,R,360,0,,3,54.874,52.0,6,1,55-64,3838102,0,0
638,2021-01-01,1,P,36,335000,3.25,93200,R,360,0,,3,76.092,110.0,5,2,45-54,7668675,0,0
748,2021-01-01,1,P,20-<30,215000,2.99,32900,R,300,0,,3,53.0,126.0,5,2,35-44,3075113,0,0
759,2021-01-01,1,P,42,615000,2.999,92000,R,360,0,,3,68.111,111.0,5,2,65-74,7357070,0,0
725,2021-01-01,1,P,36,415000,3.125,95700,R,360,0,,3,80.0,115.0,5,1,25-34,3248105,0,0
718,2021-01-01,1,P,48,285000,2.875,91300,R,360,0,,3,51.382,98.0,5,1,45-54,189170,0,0
776,2021-01-01,1,P,41,765000,2.875,94900,R,360,0,,3,69.406,151.0,5,2,65-74,132371,0,0
661,2021-01-01,1,P,40,195000,2.75,34600,R,180,0,,3,77.0,52.0,5,1,25-34,2751734,0,0
774,2021-01-01,1,P,39,135000,3.375,76300,P,360,0,,3,96.5,63.0,5,2,45-54,6869499,0,0
793,2021-01-01,1,P,20-<30,765000,2.875,94400,R,360,0,,3,60.8,309.0,6,1,25-34,7934726,0,0
660,2021-01-01,1,P,20-<30,245000,2.75,93400,P,360,0,,3,30.818,86.0,5,1,55-64,5438734,0,0
717,2021-01-01,1,P,20-<30,325000,2.625,93900,R,180,0,,3,45.07,218.0,2,2,55-64,1632101,0,0
762,2021-01-01,1,P,44,245000,2.75,34600,P,360,0,,3,100.0,53.0,5,2,65-74,279069,0,0
801,2021-01-01,1,P,20-<30,375000,3.0,94900,R,360,0,,3,43.529,113.0,5,1,45-54,407968,0,0
732,2021-01-01,1,P,20-<30,75000,2.875,32300,P,360,0,,3,96.499,50.0,3,2,35-44,6616363,0,0
795,2021-01-01,1,P,45,615000,2.99,93000,R,360,0,,3,56.0,141.0,5,2,65-74,2222994,0,0
699,2021-01-01,1,P,42,115000,3.625,79600,P,360,0,,3,96.5,26.0,3,1,<25,4930498,0,0
630,2021-01-01,1,P,43,705000,3.125,91300,P,360,0,,3,70.0,139.0,5,1,35-44,7498622,0,0
778,2021-01-01,1,P,30-<36,325000,3.25,92600,R,360,0,,3,60.0,140.0,5,1,55-64,2958660,0,0
801,2021-01-01,1,P,<20,395000,3.0,90000,R,360,0,,3,49.875,181.0,6,1,45-54,4119947,0,0
702,2021-01-01,1,P,42,335000,2.99,93400,R,360,0,,3,60.0,131.0,5,1,45-54,3473902,0,0
786,2021-01-01,1,P,20-<30,265000,2.875,32600,P,360,0,,3,80.0,57.0,5,2,35-44,6612482,0,0
759,2021-01-01,1,P,41,475000,2.99,91700,R,360,0,,3,67.441,132.0,5,1,45-54,139388,0,0
707,2021-01-01,1,P,39,375000,3.375,33000,P,360,0,,3,97.0,103.0,3,2,45-54,6877941,0,0
809,2021-01-01,1,P,30-<36,375000,2.99,93700,R,360,0,,3,86.395,94.0,2,1,35-44,508205,0,0
